val_loss,val_acc,loss,acc
0.2958491261807733,0.8767006802721088,0.30841249027247947,0.868048128342246
0.22327383371627554,0.9081632653061225,0.19337735535201755,0.9192513368983958
0.2965342217706283,0.8886054421768708,0.14641054776794346,0.9399732620320855
0.20129695170413273,0.9212372448979592,0.11304910639782374,0.9559714795008912
0.21854840588302915,0.9210246598639455,0.09060993375532236,0.9650623885918004
0.24536829378866104,0.9209183673469388,0.07180819504275095,0.9725044563279858
0.22480485544676201,0.9267644557823129,0.061309682334185565,0.9751336898395722
