20:23:24,5765817.0,5765176.0,5766035.0,5774758.0,5766238.0,5765793.0,5764930.0,5765301.0,5765320.0,5764890.0,5764820.0,5764831.0,5764713.0,5764779.0,5764562.0,5765078.0,5764868.0,5764952.0,5765291.0,5764862.0,5765200.0,5764814.0,5764971.0,5764927.0,5765026.0,5764882.0,5764704.0,5765078.0,5765534.0,5765359.0,5765129.0,5765072.0,5764860.0,5764584.0,5763897.0,5768348.0,5773535.0,5766345.0,5764920.0,5764847.0,5764958.0,5764922.0,5765124.0,5764992.0,5764777.0,5764843.0,5764771.0,5764818.0,5765017.0,5765261.0,5765451.0,5765570.0,5765216.0,5765651.0,5765308.0,5765505.0,5765275.0,5765603.0,5765557.0,5765988.0,5766386.0,5765822.0,5765598.0,5765321.0,5765327.0,5765869.0,5764234.0,5778520.0,5766512.0,5766110.0,5765541.0,5765753.0,5765772.0,5765914.0,5765577.0,5765498.0,5765346.0,5765358.0,5765479.0,5765212.0,5765552.0,5765514.0,5765726.0,5765697.0,5765867.0,5765752.0,5765673.0,5765590.0,5765783.0,5765667.0,5765724.0,5765811.0,5766140.0,5766089.0,5765700.0,5765297.0,5765227.0,5765329.0,5762889.0,5775783.0
20:23:26,5770661.0,5765685.0,5765251.0,5765340.0,5765094.0,5765057.0,5765424.0,5765054.0,5765134.0,5765300.0,5765291.0,5765306.0,5765361.0,5765558.0,5765407.0,5765404.0,5765281.0,5765256.0,5765429.0,5765397.0,5765535.0,5765760.0,5766227.0,5765669.0,5765611.0,5765238.0,5765238.0,5765487.0,5764163.0,5778886.0,5766546.0,5765689.0,5765377.0,5765397.0,5765518.0,5765351.0,5765304.0,5765113.0,5765201.0,5765046.0,5765245.0,5765306.0,5765268.0,5765365.0,5765374.0,5765359.0,5765444.0,5765524.0,5765828.0,5765460.0,5765303.0,5765554.0,5765496.0,5765790.0,5766224.0,5765854.0,5765332.0,5765446.0,5765607.0,5765342.0,5763714.0,5779433.0,5767713.0,5766212.0,5765770.0,5765790.0,5765957.0,5765808.0,5765890.0,5765622.0,5765558.0,5765883.0,5765224.0,5765455.0,5765770.0,5765933.0,5765684.0,5765942.0,5765833.0,5765700.0,5765842.0,5766039.0,5765891.0,5765942.0,5766397.0,5766812.0,5766477.0,5765713.0,5765433.0,5765785.0,5765613.0,5763966.0,5779828.0,5767830.0,5766309.0,5765901.0,5765812.0,5765681.0,5765784.0,5765841.0
20:23:28,5765540.0,5765756.0,5765545.0,5765759.0,5765765.0,5765687.0,5765930.0,5765884.0,5765649.0,5765841.0,5765632.0,5766267.0,5766393.0,5766402.0,5765580.0,5765550.0,5765522.0,5765452.0,5763177.0,5778968.0,5768176.0,5766090.0,5765603.0,5765555.0,5765504.0,5765511.0,5765361.0,5765213.0,5764967.0,5765035.0,5765165.0,5764910.0,5765025.0,5765184.0,5765190.0,5765229.0,5765176.0,5765226.0,5765306.0,5765125.0,5765188.0,5765347.0,5765569.0,5764999.0,5764685.0,5764612.0,5764561.0,5764267.0,5763072.0,5779117.0,5765890.0,5764991.0,5764895.0,5764651.0,5764752.0,5764756.0,5764679.0,5764473.0,5764476.0,5764436.0,5764423.0,5764487.0,5764600.0,5764831.0,5764593.0,5764821.0,5764681.0,5764850.0,5764652.0,5764798.0,5765068.0,5765310.0,5765717.0,5764864.0,5764982.0,5765266.0,5764998.0,5763402.0,5773567.0,5772431.0,5767182.0,5765974.0,5765932.0,5766160.0,5766550.0,5766473.0,5766217.0,5766340.0,5766603.0,5766290.0,5766437.0,5766778.0,5766681.0,5766923.0,5767278.0,5767480.0,5767940.0,5767645.0,5767883.0,5768660.0
20:23:31,5769198.0,5768132.0,5765752.0,5778448.0,5774654.0,5769847.0,5768802.0,5768744.0,5768855.0,5769181.0,5769201.0,5769136.0,5769155.0,5768825.0,5768869.0,5768989.0,5769249.0,5769324.0,5769073.0,5769377.0,5769812.0,5770025.0,5769635.0,5770673.0,5771494.0,5770463.0,5769972.0,5769373.0,5769631.0,5768538.0,5775645.0,5777736.0,5772025.0,5770272.0,5770199.0,5770210.0,5770524.0,5770300.0,5770148.0,5769959.0,5769874.0,5769782.0,5769847.0,5770045.0,5770526.0,5770197.0,5770171.0,5770313.0,5770283.0,5770307.0,5770425.0,5771113.0,5771071.0,5770520.0,5769665.0,5769435.0,5769447.0,5768159.0,5775827.0,5776233.0,5770484.0,5769191.0,5768910.0,5768762.0,5768732.0,5768355.0,5768185.0,5767883.0,5767771.0,5767654.0,5767402.0,5767701.0,5767557.0,5767506.0,5767408.0,5767337.0,5767020.0,5766873.0,5766952.0,5767369.0,5767393.0,5766384.0,5766048.0,5765829.0,5765754.0,5764879.0,5770494.0,5773808.0,5767397.0,5765714.0,5765792.0,5765940.0,5765816.0,5765910.0,5766091.0,5765664.0,5765480.0,5765643.0,5765578.0,5765674.0
20:23:33,5765767.0,5766180.0,5767080.0,5767982.0,5767053.0,5766284.0,5766174.0,5766200.0,5766190.0,5765223.0,5777945.0,5767054.0,5766439.0,5766515.0,5766390.0,5766633.0,5766550.0,5766712.0,5766377.0,5766316.0,5766094.0,5766120.0,5766298.0,5766208.0,5766506.0,5766415.0,5766400.0,5766506.0,5766626.0,5767629.0,5767593.0,5766126.0,5765543.0,5765352.0,5765051.0,5762428.0,5777696.0,5769198.0,5766142.0,5765348.0,5765301.0,5765402.0,5765466.0,5765556.0,5765408.0,5765121.0,5765231.0,5765182.0,5765393.0,5765631.0,5766015.0,5766265.0,5766414.0,5766317.0,5766295.0,5766837.0,5768106.0,5768145.0,5766615.0,5766324.0,5766152.0,5766266.0,5764345.0,5780762.0,5768543.0,5766935.0,5766706.0,5766702.0,5766618.0,5766791.0,5766539.0,5766385.0,5765911.0,5765899.0,5766077.0,5766042.0,5766652.0,5766476.0,5766639.0,5766782.0,5766989.0,5766899.0,5766759.0,5766847.0,5766614.0,5767315.0,5767861.0,5766979.0,5766319.0,5766196.0,5766265.0,5766116.0,5765619.0,5777956.0,5767174.0,5766172.0,5766083.0,5766017.0,5766041.0,5765903.0
20:23:35,5765886.0,5765296.0,5765812.0,5766078.0,5766020.0,5765995.0,5766118.0,5766315.0,5766112.0,5765995.0,5766023.0,5766211.0,5766091.0,5766114.0,5766745.0,5767004.0,5766471.0,5766125.0,5766058.0,5765979.0,5765920.0,5768492.0,5775100.0,5767853.0,5766142.0,5766084.0,5766105.0,5766175.0,5766122.0,5765832.0,5765825.0,5765482.0,5765531.0,5765522.0,5766015.0,5766281.0,5766403.0,5766667.0,5766622.0,5766751.0,5766734.0,5766739.0,5766694.0,5766733.0,5766596.0,5767093.0,5767670.0,5767306.0,5766818.0,5766605.0,5766715.0,5766531.0,5766182.0,5778719.0,5768014.0,5767309.0,5767306.0,5767226.0,5767527.0,5767514.0,5767204.0,5767049.0,5766631.0,5766453.0,5766507.0,5766763.0,5767411.0,5767638.0,5767611.0,5767812.0,5767891.0,5767691.0,5767656.0,5767752.0,5767793.0,5768254.0,5769345.0,5768779.0,5767977.0,5767598.0,5767397.0,5767405.0,5766338.0,5782014.0,5768687.0,5767810.0,5767363.0,5767546.0,5767441.0,5767356.0,5767116.0,5766911.0,5766367.0,5766389.0,5766335.0,5766773.0,5767180.0,5767658.0,5767809.0,5767880.0
20:23:37,5767869.0,5767623.0,5768049.0,5769246.0,5768448.0,5767520.0,5767352.0,5767384.0,5767118.0,5766804.0,5779733.0,5768108.0,5767637.0,5767346.0,5767465.0,5767314.0,5767197.0,5767099.0,5766720.0,5766237.0,5765973.0,5766202.0,5766409.0,5766968.0,5767341.0,5767268.0,5767309.0,5767510.0,5767402.0,5767307.0,5767087.0,5767050.0,5767050.0,5767558.0,5768719.0,5767869.0,5766926.0,5766590.0,5766714.0,5766427.0,5765260.0,5779319.0,5767176.0,5766482.0,5766272.0,5766253.0,5766148.0,5766181.0,5765822.0,5765351.0,5764936.0,5764697.0,5764742.0,5764902.0,5765389.0,5765697.0,5765561.0,5765628.0,5765526.0,5765582.0,5765595.0,5765371.0,5765262.0,5765220.0,5765915.0,5766289.0,5765324.0,5764676.0,5764894.0,5764877.0,5762940.0,5771623.0,5772268.0,5766033.0,5764866.0,5764898.0,5764717.0,5764735.0,5764752.0,5764655.0,5764023.0,5763683.0,5763460.0,5763867.0,5764241.0,5764798.0,5765019.0,5765194.0,5765321.0,5765351.0,5765718.0,5765223.0,5765356.0,5765714.0,5766697.0,5766864.0,5765264.0,5764959.0,5764912.0,5764850.0
20:23:39,5763044.0,5764655.0,5764665.0,5764768.0,5764501.0,5764177.0,5763672.0,5763268.0,5763022.0,5763140.0,5763640.0,5764232.0,5764495.0,5764708.0,5764736.0,5764748.0,5764723.0,5764787.0,5764877.0,5765715.0,5766420.0,5765248.0,5764518.0,5764361.0,5764142.0,5761840.0,5774526.0,5770599.0,5765637.0,5764302.0,5764129.0,5764367.0,5764164.0,5764094.0,5763681.0,5763401.0,5762967.0,5763244.0,5763430.0,5764114.0,5764652.0,5765224.0,5765002.0,5765114.0,5765328.0,5765252.0,5765338.0,5765148.0,5765398.0,5765648.0,5766295.0,5766083.0,5765393.0,5765056.0,5764950.0,5765090.0,5763294.0,5779662.0,5767645.0,5765584.0,5765484.0,5765413.0,5765231.0,5765167.0,5765060.0,5764510.0,5763852.0,5763732.0,5763576.0,5763882.0,5764411.0,5764841.0,5764832.0,5764857.0,5764905.0,5764824.0,5764837.0,5764771.0,5764653.0,5764804.0,5765583.0,5765453.0,5764776.0,5764798.0,5764549.0,5764556.0,5762556.0,5772807.0,5770850.0,5765907.0,5764721.0,5764598.0,5764747.0,5764625.0,5764452.0,5764222.0,5763766.0,5763547.0,5763421.0,5763623.0
20:23:41,5764190.0,5765423.0,5765395.0,5765351.0,5765266.0,5765378.0,5765775.0,5766541.0,5766706.0,5766003.0,5765701.0,5765829.0,5765832.0,5763453.0,5773727.0,5772998.0,5767436.0,5766180.0,5766258.0,5766462.0,5766274.0,5766416.0,5766034.0,5765709.0,5765168.0,5765809.0,5765613.0,5765896.0,5766889.0,5767235.0,5767474.0,5767627.0,5767713.0,5767666.0,5767703.0,5767683.0,5767982.0,5768563.0,5768666.0,5768040.0,5767695.0,5767815.0,5767849.0,5765752.0,5776099.0,5774617.0,5769432.0,5768199.0,5768297.0,5768413.0,5768167.0,5768378.0,5767986.0,5767613.0,5767143.0,5767153.0,5767381.0,5767997.0,5768459.0,5768789.0,5768948.0,5768956.0,5768967.0,5769115.0,5768889.0,5768889.0,5768794.0,5769572.0,5769696.0,5769032.0,5768807.0,5768688.0,5768714.0,5768580.0,5770630.0,5778557.0,5770555.0,5769115.0,5768851.0,5768787.0,5769052.0,5768647.0,5768481.0,5767925.0,5767413.0,5767115.0,5767222.0,5767673.0,5768158.0,5768636.0,5768603.0,5768734.0,5768904.0,5768946.0,5768987.0,5768791.0,5768799.0,5768817.0,5768853.0,5769134.0
20:23:44,5769346.0,5768475.0,5768463.0,5767585.0,5780616.0,5769917.0,5768841.0,5768893.0,5768542.0,5768685.0,5768492.0,5768425.0,5767853.0,5767167.0,5766924.0,5766874.0,5767163.0,5767841.0,5768203.0,5768233.0,5768496.0,5768378.0,5768427.0,5768531.0,5768515.0,5768497.0,5768609.0,5768467.0,5768525.0,5768822.0,5769070.0,5769013.0,5768494.0,5768388.0,5768457.0,5768510.0,5766142.0,5779016.0,5773230.0,5769805.0,5768781.0,5768767.0,5768894.0,5768748.0,5768857.0,5768486.0,5768035.0,5767795.0,5767906.0,5767961.0,5768159.0,5768708.0,5768862.0,5769059.0,5769292.0,5769101.0,5769229.0,5769213.0,5769215.0,5769115.0,5769084.0,5769136.0,5769614.0,5769854.0,5769418.0,5769194.0,5769071.0,5769284.0,5768992.0,5769930.0,5779424.0,5770499.0,5769638.0,5769669.0,5769243.0,5769450.0,5769328.0,5769098.0,5768839.0,5768076.0,5768157.0,5768327.0,5768572.0,5769162.0,5769363.0,5769648.0,5769696.0,5769977.0,5769717.0,5769342.0,5769699.0,5769640.0,5769651.0,5770124.0,5770286.0,5769486.0,5769384.0,5769292.0,5769245.0,5768655.0
