2020-10-15 14:47:40.563798,5997844.0
2020-10-15 14:47:40.583798,5997790.0
2020-10-15 14:47:40.603798,5997808.0
2020-10-15 14:47:40.623798,5997512.0
2020-10-15 14:47:40.643798,5997724.0
2020-10-15 14:47:40.663798,5997623.0
2020-10-15 14:47:40.683798,5998005.0
2020-10-15 14:47:40.703798,5998580.0
2020-10-15 14:47:40.723798,5996340.0
2020-10-15 14:47:40.743798,6004960.0
2020-10-15 14:47:40.763798,6000100.0
2020-10-15 14:47:40.783798,5998983.0
2020-10-15 14:47:40.803798,5998752.0
2020-10-15 14:47:40.823798,5998804.0
2020-10-15 14:47:40.843798,5998807.0
2020-10-15 14:47:40.863798,5998811.0
2020-10-15 14:47:40.883798,5999640.0
2020-10-15 14:47:40.903798,5999930.0
2020-10-15 14:47:40.923798,5999894.0
2020-10-15 14:47:40.943798,6000431.0
2020-10-15 14:47:40.963798,5999809.0
2020-10-15 14:47:40.983798,5999319.0
2020-10-15 14:47:41.003798,5998950.0
2020-10-15 14:47:41.023798,5998536.0
2020-10-15 14:47:41.043798,5998926.0
2020-10-15 14:47:41.063798,5999162.0
2020-10-15 14:47:41.083798,5998932.0
2020-10-15 14:47:41.103798,5998922.0
2020-10-15 14:47:41.123798,5998604.0
2020-10-15 14:47:41.143798,5999043.0
2020-10-15 14:47:41.163798,5998627.0
2020-10-15 14:47:41.183798,5998554.0
2020-10-15 14:47:41.203798,5998682.0
2020-10-15 14:47:41.223798,5998625.0
2020-10-15 14:47:41.243798,5998372.0
2020-10-15 14:47:41.263798,5998427.0
2020-10-15 14:47:41.283798,5998768.0
2020-10-15 14:47:41.303798,5998515.0
2020-10-15 14:47:41.323798,5998046.0
2020-10-15 14:47:41.343798,5997968.0
2020-10-15 14:47:41.363798,5998426.0
2020-10-15 14:47:41.383798,5998340.0
2020-10-15 14:47:41.403798,5998417.0
2020-10-15 14:47:41.423798,5998284.0
2020-10-15 14:47:41.443798,6002208.0
2020-10-15 14:47:41.463798,6000266.0
2020-10-15 14:47:41.483798,5999173.0
2020-10-15 14:47:41.503798,5999492.0
2020-10-15 14:47:41.523798,5999630.0
2020-10-15 14:47:41.543798,5999654.0
2020-10-15 14:47:41.563798,5999666.0
2020-10-15 14:47:41.583798,6000446.0
2020-10-15 14:47:41.603798,6000904.0
2020-10-15 14:47:41.623798,6001099.0
2020-10-15 14:47:41.643798,6000874.0
2020-10-15 14:47:41.663798,6000617.0
2020-10-15 14:47:41.683798,6000132.0
2020-10-15 14:47:41.703798,5999778.0
2020-10-15 14:47:41.723798,6000033.0
2020-10-15 14:47:41.743798,5999832.0
2020-10-15 14:47:41.763798,6000002.0
2020-10-15 14:47:41.783798,6000246.0
2020-10-15 14:47:41.803798,6000115.0
2020-10-15 14:47:41.823798,6000079.0
2020-10-15 14:47:41.843798,5999995.0
2020-10-15 14:47:41.863798,5999873.0
2020-10-15 14:47:41.883798,5999895.0
2020-10-15 14:47:41.903798,5999988.0
2020-10-15 14:47:41.923798,5999968.0
2020-10-15 14:47:41.943798,6000112.0
2020-10-15 14:47:41.963798,6000240.0
2020-10-15 14:47:41.983798,5999400.0
2020-10-15 14:47:42.003798,5999843.0
2020-10-15 14:47:42.023798,5999787.0
2020-10-15 14:47:42.043798,5999812.0
2020-10-15 14:47:42.063798,5999994.0
2020-10-15 14:47:42.083798,5999290.0
2020-10-15 14:47:42.103798,6008324.0
2020-10-15 14:47:42.123798,6001912.0
2020-10-15 14:47:42.143798,6000706.0
2020-10-15 14:47:42.163798,6000628.0
2020-10-15 14:47:42.183798,6000710.0
2020-10-15 14:47:42.203798,6000769.0
2020-10-15 14:47:42.223798,6000870.0
2020-10-15 14:47:42.243798,6001345.0
2020-10-15 14:47:42.263798,6001434.0
2020-10-15 14:47:42.283798,6001846.0
2020-10-15 14:47:42.303798,6001666.0
2020-10-15 14:47:42.323798,6001384.0
2020-10-15 14:47:42.343798,6000722.0
2020-10-15 14:47:42.363798,6000260.0
2020-10-15 14:47:42.383798,6000061.0
2020-10-15 14:47:42.403798,5999999.0
2020-10-15 14:47:42.423798,6000298.0
2020-10-15 14:47:42.443798,6000288.0
2020-10-15 14:47:42.463798,6000385.0
2020-10-15 14:47:42.483798,6000165.0
2020-10-15 14:47:42.503798,5999982.0
2020-10-15 14:47:42.523798,5999942.0
2020-10-15 14:47:42.543798,5999891.0
2020-10-15 14:47:43.029362,5999602.0
2020-10-15 14:47:43.049362,5998936.0
2020-10-15 14:47:43.069362,5999092.0
2020-10-15 14:47:43.089362,5998879.0
2020-10-15 14:47:43.109362,5998845.0
2020-10-15 14:47:43.129362,6001332.0
2020-10-15 14:47:43.149362,6002459.0
2020-10-15 14:47:43.169362,6000519.0
2020-10-15 14:47:43.189362,5999537.0
2020-10-15 14:47:43.209362,5999334.0
2020-10-15 14:47:43.229362,5999426.0
2020-10-15 14:47:43.249362,5999537.0
2020-10-15 14:47:43.269362,5999793.0
2020-10-15 14:47:43.289362,5999982.0
2020-10-15 14:47:43.309362,6000476.0
2020-10-15 14:47:43.329362,6000705.0
2020-10-15 14:47:43.349362,6000450.0
2020-10-15 14:47:43.369362,6000135.0
2020-10-15 14:47:43.389362,5999440.0
2020-10-15 14:47:43.409362,5999005.0
2020-10-15 14:47:43.429362,5998962.0
2020-10-15 14:47:43.449362,5998826.0
2020-10-15 14:47:43.469362,5998979.0
2020-10-15 14:47:43.489362,5998888.0
2020-10-15 14:47:43.509362,5998902.0
2020-10-15 14:47:43.529362,5998656.0
2020-10-15 14:47:43.549362,5998511.0
2020-10-15 14:47:43.569362,5998617.0
2020-10-15 14:47:43.589362,5998252.0
2020-10-15 14:47:43.609362,5998246.0
2020-10-15 14:47:43.629362,5998043.0
2020-10-15 14:47:43.649362,5998184.0
2020-10-15 14:47:43.669362,5998467.0
2020-10-15 14:47:43.689362,5997696.0
2020-10-15 14:47:43.709362,5997931.0
2020-10-15 14:47:43.729362,5998083.0
2020-10-15 14:47:43.749362,5998297.0
2020-10-15 14:47:43.769362,5997902.0
2020-10-15 14:47:43.789362,5997877.0
2020-10-15 14:47:43.809362,5997553.0
2020-10-15 14:47:43.829362,5997677.0
2020-10-15 14:47:43.849362,5997596.0
2020-10-15 14:47:43.869362,5997880.0
2020-10-15 14:47:43.889362,6004224.0
2020-10-15 14:47:43.909362,6000110.0
2020-10-15 14:47:43.929362,5998590.0
2020-10-15 14:47:43.949362,5998008.0
2020-10-15 14:47:43.969362,5997854.0
2020-10-15 14:47:43.989362,5997752.0
2020-10-15 14:47:44.009362,5998119.0
2020-10-15 14:47:44.029362,5998331.0
2020-10-15 14:47:44.049362,5998622.0
2020-10-15 14:47:44.069362,5998830.0
2020-10-15 14:47:44.089362,5999091.0
2020-10-15 14:47:44.109362,5998988.0
2020-10-15 14:47:44.129362,5998672.0
2020-10-15 14:47:44.149362,5998160.0
