Time,Ecg
21:18:03.020,6130574.0
21:18:03.060,6131343.0
21:18:03.100,6132193.0
21:18:03.140,6131676.0
21:18:03.180,6130805.0
21:18:03.220,6130786.0
21:18:03.260,6130966.0
21:18:03.300,6131107.0
21:18:03.340,6131151.0
21:18:03.380,6131341.0
21:18:03.420,6131685.0
21:18:03.460,6131676.0
21:18:03.500,6131260.0
21:18:03.540,6131377.0
21:18:03.580,6131197.0
21:18:03.620,6133271.0
21:18:03.660,6131903.0
21:18:03.700,6131840.0
21:18:03.740,6132269.0
21:18:03.780,6132828.0
21:18:03.820,6133683.0
21:18:03.860,6133299.0
21:18:03.900,6132159.0
21:18:03.940,6131733.0
21:18:03.980,6131534.0
21:18:04.020,6131347.0
21:18:04.060,6131294.0
21:18:04.100,6130851.0
21:18:04.140,6130895.0
21:18:04.180,6130842.0
21:18:04.220,6130219.0
21:18:04.260,6130059.0
21:18:04.300,6130487.0
21:18:04.340,6130457.0
21:18:04.380,6129688.0
21:18:04.420,6129745.0
21:18:04.460,6129797.0
21:18:04.500,6130424.0
21:18:04.540,6130895.0
21:18:04.580,6129967.0
21:18:04.620,6129069.0
21:18:04.660,6128929.0
21:18:04.700,6128882.0
21:18:04.740,6128964.0
21:18:04.780,6128934.0
21:18:04.820,6129030.0
21:18:04.860,6128887.0
21:18:04.900,6129441.0
21:18:04.940,6129479.0
21:18:04.980,6129285.0
21:18:05.020,6129275.0
21:18:05.361,6130049.0
21:18:05.401,6130858.0
21:18:05.441,6130414.0
21:18:05.481,6130190.0
21:18:05.521,6130217.0
21:18:05.561,6130104.0
21:18:05.601,6129767.0
21:18:05.641,6129582.0
21:18:05.681,6129474.0
21:18:05.721,6128778.0
21:18:05.761,6128523.0
21:18:05.801,6128121.0
21:18:05.841,6130412.0
21:18:05.881,6128255.0
21:18:05.921,6127892.0
21:18:05.961,6128012.0
21:18:06.001,6128236.0
21:18:06.041,6129055.0
21:18:06.081,6128814.0
21:18:06.121,6127572.0
21:18:06.161,6127062.0
21:18:06.201,6126902.0
21:18:06.241,6126940.0
21:18:06.281,6126910.0
21:18:06.321,6126899.0
21:18:06.361,6127051.0
21:18:06.401,6127092.0
21:18:06.441,6127345.0
21:18:06.481,6128088.0
21:18:06.521,6127691.0
21:18:06.561,6127740.0
21:18:06.601,6127723.0
21:18:06.641,6129750.0
21:18:06.681,6128720.0
21:18:06.721,6128290.0
21:18:06.761,6128488.0
21:18:06.801,6128882.0
21:18:06.841,6129563.0
21:18:06.881,6129837.0
21:18:06.921,6128794.0
21:18:06.961,6128223.0
21:18:07.001,6128170.0
21:18:07.041,6128022.0
21:18:07.081,6127862.0
21:18:07.121,6127397.0
21:18:07.161,6126948.0
21:18:07.201,6126844.0
21:18:07.241,6126657.0
21:18:07.281,6126066.0
21:18:07.321,6125814.0
21:18:07.361,6125971.0
21:18:07.401,6124981.0
21:18:07.441,6124538.0
21:18:07.481,6124151.0
21:18:07.521,6124003.0
21:18:07.561,6124322.0
21:18:07.601,6124464.0
21:18:07.641,6123231.0
21:18:07.681,6121976.0
21:18:07.721,6121429.0
21:18:07.761,6121305.0
21:18:07.801,6121120.0
21:18:07.841,6121036.0
21:18:07.881,6120835.0
21:18:07.921,6120795.0
21:18:07.961,6120772.0
21:18:08.001,6120919.0
21:18:08.041,6121065.0
21:18:08.081,6120652.0
21:18:08.121,6120626.0
21:18:08.161,6120726.0
21:18:08.201,6123673.0
21:18:08.241,6121742.0
21:18:08.281,6121848.0
21:18:08.321,6122469.0
21:18:08.361,6123303.0
21:18:08.401,6124391.0
21:18:08.441,6125007.0
21:18:08.481,6123684.0
21:18:08.521,6123661.0
21:18:08.561,6123749.0
21:18:08.601,6124019.0
21:18:08.641,6124289.0
21:18:08.681,6124386.0
21:18:08.721,6124439.0
21:18:08.761,6124681.0
21:18:08.801,6125002.0
21:18:08.841,6125283.0
21:18:08.881,6125438.0
21:18:08.921,6125178.0
21:18:08.961,6125509.0
21:18:09.001,6125648.0
21:18:09.041,6125464.0
21:18:09.081,6125506.0
21:18:09.121,6125472.0
21:18:09.161,6125742.0
21:18:09.201,6126118.0
21:18:09.241,6125089.0
21:18:09.281,6123850.0
21:18:09.321,6123295.0
21:18:09.863,6123248.0
21:18:09.903,6121580.0
21:18:09.943,6121455.0
21:18:09.983,6122044.0
21:18:10.023,6122079.0
21:18:10.063,6121377.0
21:18:10.103,6121550.0
21:18:10.143,6121986.0
21:18:10.183,6122966.0
21:18:10.223,6123821.0
21:18:10.263,6123243.0
21:18:10.303,6122627.0
21:18:10.343,6122776.0
21:18:10.383,6123028.0
21:18:10.423,6123305.0
21:18:10.463,6123464.0
21:18:10.503,6123520.0
21:18:10.543,6123648.0
21:18:10.583,6124033.0
21:18:10.623,6124449.0
21:18:10.663,6124239.0
21:18:10.703,6124429.0
21:18:10.743,6124553.0
21:18:10.783,6126288.0
21:18:10.823,6125280.0
21:18:10.863,6125278.0
21:18:10.903,6125268.0
21:18:10.943,6125314.0
21:18:10.983,6125752.0
21:18:11.023,6125523.0
21:18:11.063,6123921.0
21:18:11.103,6122988.0
21:18:11.143,6122598.0
21:18:11.183,6122271.0
21:18:11.223,6121892.0
21:18:11.263,6121572.0
21:18:11.303,6121159.0
21:18:11.343,6120942.0
21:18:11.383,6120748.0
21:18:11.423,6120778.0
21:18:11.463,6120259.0
21:18:11.503,6120002.0
21:18:11.543,6120340.0
21:18:11.583,6120897.0
21:18:11.623,6120134.0
21:18:11.663,6120162.0
21:18:11.703,6120527.0
21:18:11.743,6121290.0
21:18:11.783,6122209.0
21:18:11.823,6121776.0
21:18:11.863,6121193.0
21:18:11.903,6121136.0
21:18:11.943,6121355.0
21:18:11.983,6121407.0
21:18:12.023,6121632.0
21:18:12.063,6121623.0
21:18:12.103,6121939.0
21:18:12.143,6122308.0
21:18:12.183,6122073.0
21:18:12.223,6122069.0
21:18:12.263,6122179.0
21:18:12.303,6123893.0
21:18:12.343,6122429.0
21:18:12.383,6121878.0
21:18:12.423,6121565.0
21:18:12.463,6121637.0
21:18:12.503,6122183.0
21:18:12.543,6122094.0
21:18:12.583,6120740.0
21:18:12.623,6119831.0
21:18:12.663,6119569.0
21:18:12.703,6119363.0
21:18:12.743,6119049.0
21:18:12.783,6118609.0
21:18:12.823,6118239.0
21:18:12.863,6118205.0
21:18:12.903,6118142.0
21:18:12.943,6117560.0
21:18:12.983,6117414.0
21:18:13.023,6117416.0
21:18:13.063,6120114.0
21:18:13.103,6118359.0
21:18:13.143,6118333.0
21:18:13.183,6118855.0
21:18:13.223,6119584.0
21:18:13.263,6120842.0
21:18:13.303,6120813.0
21:18:13.343,6120015.0
21:18:13.383,6119838.0
21:18:13.423,6120059.0
21:18:13.463,6120048.0
21:18:13.503,6119959.0
21:18:13.543,6119782.0
21:18:13.583,6119982.0
21:18:13.623,6119994.0
21:18:13.663,6119410.0
21:18:13.703,6119350.0
21:18:13.743,6119791.0
21:18:13.783,6118943.0
21:18:13.823,6119239.0
21:18:14.148,6118870.0
21:18:14.188,6116421.0
21:18:14.228,6116217.0
21:18:14.268,6115972.0
21:18:14.308,6116272.0
21:18:14.348,6116418.0
21:18:14.388,6115765.0
21:18:14.428,6115608.0
21:18:14.468,6115389.0
21:18:14.508,6118199.0
21:18:14.548,6115882.0
21:18:14.588,6115787.0
21:18:14.628,6116098.0
21:18:14.668,6116771.0
21:18:14.708,6117874.0
21:18:14.748,6117840.0
21:18:14.788,6116799.0
21:18:14.828,6116603.0
21:18:14.868,6116771.0
21:18:14.908,6117013.0
21:18:14.948,6117053.0
21:18:14.988,6117073.0
21:18:15.028,6117246.0
21:18:15.068,6117405.0
21:18:15.108,6117709.0
21:18:15.148,6117421.0
21:18:15.188,6117334.0
21:18:15.228,6117608.0
21:18:15.268,6119878.0
21:18:15.308,6118468.0
21:18:15.348,6118559.0
21:18:15.388,6118826.0
21:18:15.428,6119623.0
21:18:15.468,6120604.0
21:18:15.508,6120874.0
21:18:15.548,6119881.0
21:18:15.588,6119607.0
21:18:15.628,6119581.0
21:18:15.668,6119935.0
21:18:15.708,6120115.0
21:18:15.748,6120040.0
21:18:15.788,6120041.0
21:18:15.828,6120340.0
21:18:15.868,6120377.0
21:18:15.908,6120155.0
21:18:15.948,6119989.0
21:18:15.988,6119860.0
21:18:16.028,6122069.0
21:18:16.068,6119922.0
21:18:16.108,6119789.0
21:18:16.148,6119862.0
21:18:16.188,6120214.0
21:18:16.228,6121078.0
21:18:16.268,6120775.0
21:18:16.308,6119294.0
21:18:16.348,6118707.0
21:18:16.388,6118383.0
21:18:16.428,6118198.0
21:18:16.468,6118054.0
21:18:16.508,6117776.0
21:18:16.548,6117491.0
21:18:16.588,6117264.0
21:18:16.628,6117108.0
21:18:16.668,6117344.0
21:18:16.708,6116707.0
21:18:16.748,6116255.0
21:18:16.788,6116134.0
21:18:16.828,6118015.0
21:18:16.868,6116862.0
21:18:16.908,6115867.0
21:18:16.948,6116022.0
21:18:16.988,6116276.0
21:18:17.028,6117104.0
21:18:17.068,6117261.0
21:18:17.108,6116244.0
21:18:17.148,6115511.0
21:18:17.188,6115390.0
21:18:17.228,6115440.0
21:18:17.268,6115357.0
21:18:17.308,6115250.0
21:18:17.348,6115069.0
21:18:17.388,6114907.0
21:18:17.428,6114772.0
21:18:17.468,6114680.0
21:18:17.508,6114574.0
21:18:17.548,6114747.0
21:18:17.588,6114752.0
21:18:17.628,6114425.0
21:18:17.668,6114426.0
21:18:17.708,6114520.0
21:18:17.748,6116584.0
21:18:17.788,6115390.0
21:18:17.828,6115625.0
21:18:17.868,6116154.0
21:18:17.908,6116851.0
21:18:17.948,6117786.0
21:18:17.988,6117615.0
21:18:18.028,6116476.0
21:18:18.068,6116262.0
21:18:18.108,6116140.0
21:18:18.468,6115865.0
21:18:18.508,6110892.0
21:18:18.548,6110261.0
21:18:18.588,6109978.0
21:18:18.628,6111289.0
21:18:18.668,6110408.0
21:18:18.708,6110605.0
21:18:18.748,6110729.0
21:18:18.788,6111175.0
21:18:18.828,6112048.0
21:18:18.868,6111474.0
21:18:18.908,6110732.0
21:18:18.948,6109833.0
21:18:18.988,6109795.0
21:18:19.028,6109945.0
21:18:19.068,6110239.0
21:18:19.108,6110363.0
21:18:19.148,6110482.0
21:18:19.188,6110494.0
21:18:19.228,6110566.0
21:18:19.268,6110828.0
21:18:19.308,6110899.0
21:18:19.348,6110321.0
21:18:19.388,6110118.0
21:18:19.428,6110082.0
21:18:19.468,6112632.0
21:18:19.508,6110821.0
21:18:19.548,6110530.0
21:18:19.588,6111113.0
21:18:19.628,6111800.0
21:18:19.668,6113400.0
21:18:19.708,6113407.0
21:18:19.748,6112673.0
21:18:19.788,6112346.0
21:18:19.828,6112620.0
21:18:19.868,6112962.0
21:18:19.908,6113397.0
21:18:19.948,6113691.0
21:18:19.988,6113988.0
21:18:20.028,6114304.0
21:18:20.068,6114955.0
21:18:20.108,6115549.0
21:18:20.148,6115733.0
21:18:20.188,6116392.0
21:18:20.228,6117526.0
21:18:20.268,6118097.0
21:18:20.308,6119225.0
21:18:20.348,6120817.0
21:18:20.388,6122631.0
21:18:20.428,6124294.0
21:18:20.468,6124428.0
21:18:20.508,6124073.0
21:18:20.548,6124545.0
21:18:20.588,6125572.0
21:18:20.628,6126727.0
21:18:20.668,6127211.0
21:18:20.708,6127176.0
21:18:20.748,6127762.0
21:18:20.788,6128005.0
21:18:20.828,6128494.0
21:18:20.868,6129310.0
21:18:20.908,6131717.0
21:18:20.948,6130863.0
21:18:20.988,6130657.0
21:18:21.028,6131221.0
21:18:21.068,6131493.0
21:18:21.108,6131967.0
21:18:21.148,6132059.0
21:18:21.188,6131077.0
21:18:21.228,6130639.0
21:18:21.268,6130543.0
21:18:21.308,6130424.0
21:18:21.348,6129869.0
21:18:21.388,6128968.0
21:18:21.428,6128307.0
21:18:21.468,6127410.0
21:18:21.508,6126543.0
21:18:21.548,6125273.0
21:18:21.588,6124301.0
21:18:21.628,6123458.0
21:18:21.668,6124023.0
21:18:21.708,6121983.0
21:18:21.748,6121238.0
21:18:21.788,6120872.0
21:18:21.828,6120940.0
21:18:21.868,6120950.0
21:18:21.908,6119877.0
21:18:21.948,6118333.0
21:18:21.988,6117419.0
21:18:22.028,6116881.0
21:18:22.068,6116444.0
21:18:22.108,6115801.0
21:18:22.148,6115161.0
21:18:22.188,6115011.0
21:18:22.228,6114592.0
21:18:22.268,6114034.0
21:18:22.308,6113341.0
21:18:22.348,6112834.0
21:18:22.388,6115005.0
21:18:22.428,6113025.0
21:18:22.971,6112669.0
21:18:23.011,6111648.0
21:18:23.051,6111549.0
21:18:23.091,6111487.0
21:18:23.131,6111260.0
21:18:23.171,6111106.0
21:18:23.211,6111078.0
21:18:23.251,6111686.0
21:18:23.291,6111114.0
21:18:23.331,6110543.0
21:18:23.371,6110279.0
21:18:23.411,6111840.0
21:18:23.451,6110679.0
21:18:23.491,6109798.0
21:18:23.531,6109670.0
21:18:23.571,6110037.0
21:18:23.611,6110553.0
21:18:23.651,6110997.0
21:18:23.691,6110179.0
21:18:23.731,6109321.0
21:18:23.771,6109050.0
21:18:23.811,6108752.0
21:18:23.851,6108643.0
21:18:23.891,6108327.0
21:18:23.931,6108134.0
21:18:23.971,6107772.0
21:18:24.011,6107784.0
21:18:24.051,6107688.0
21:18:24.091,6107005.0
21:18:24.131,6106644.0
21:18:24.171,6106405.0
21:18:24.211,6108418.0
21:18:24.251,6106882.0
21:18:24.291,6106584.0
21:18:24.331,6106777.0
21:18:24.371,6107263.0
21:18:24.411,6108102.0
21:18:24.451,6108224.0
21:18:24.491,6107282.0
21:18:24.531,6106802.0
21:18:24.571,6106770.0
21:18:24.611,6106794.0
21:18:24.651,6106722.0
21:18:24.691,6106606.0
21:18:24.731,6106409.0
21:18:24.771,6106512.0
21:18:24.811,6106553.0
21:18:24.851,6106121.0
21:18:24.891,6105905.0
21:18:24.931,6105778.0
21:18:24.971,6107745.0
21:18:25.011,6106492.0
21:18:25.051,6106110.0
21:18:25.091,6106258.0
21:18:25.131,6106679.0
21:18:25.171,6107584.0
21:18:25.211,6108008.0
21:18:25.251,6106716.0
21:18:25.291,6106268.0
21:18:25.331,6106285.0
21:18:25.371,6106421.0
21:18:25.411,6106228.0
21:18:25.451,6106149.0
21:18:25.491,6106087.0
21:18:25.531,6106139.0
21:18:25.571,6106580.0
21:18:25.611,6105895.0
21:18:25.651,6105569.0
21:18:25.691,6105446.0
21:18:25.731,6107483.0
21:18:25.771,6106361.0
21:18:25.811,6105782.0
21:18:25.851,6105833.0
21:18:25.891,6106215.0
21:18:25.931,6107070.0
21:18:25.971,6107453.0
21:18:26.011,6106375.0
21:18:26.051,6105850.0
21:18:26.091,6105797.0
21:18:26.131,6105880.0
21:18:26.171,6105741.0
21:18:26.211,6105829.0
21:18:26.251,6105661.0
21:18:26.291,6105641.0
21:18:26.331,6105817.0
21:18:26.371,6105847.0
21:18:26.411,6105252.0
21:18:26.451,6105168.0
21:18:26.491,6105314.0
21:18:26.531,6106015.0
21:18:26.571,6105241.0
21:18:26.611,6105401.0
21:18:26.651,6105689.0
21:18:26.691,6106287.0
21:18:26.731,6107116.0
21:18:26.771,6106731.0
21:18:26.811,6105659.0
21:18:26.851,6105610.0
21:18:26.891,6105665.0
21:18:26.931,6105739.0
21:18:27.256,6105692.0
21:18:27.296,6106488.0
21:18:27.336,6105509.0
21:18:27.376,6105752.0
21:18:27.416,6106229.0
21:18:27.456,6106981.0
21:18:27.496,6108021.0
21:18:27.536,6107729.0
21:18:27.576,6106953.0
21:18:27.616,6106829.0
21:18:27.656,6106963.0
21:18:27.696,6107221.0
21:18:27.736,6107467.0
21:18:27.776,6107432.0
21:18:27.816,6107536.0
21:18:27.856,6107726.0
21:18:27.896,6108284.0
21:18:27.936,6107776.0
21:18:27.976,6107998.0
21:18:28.016,6107926.0
21:18:28.056,6109872.0
21:18:28.096,6108660.0
21:18:28.136,6108327.0
21:18:28.176,6106648.0
21:18:28.216,6109498.0
21:18:28.256,6109693.0
21:18:28.296,6110360.0
21:18:28.336,6110807.0
21:18:28.376,6109273.0
21:18:28.416,6110484.0
21:18:28.456,6110840.0
21:18:28.496,6110548.0
21:18:28.536,6109914.0
21:18:28.576,6110498.0
21:18:28.616,6110496.0
21:18:28.656,6111722.0
21:18:28.696,6109815.0
21:18:28.736,6111274.0
21:18:28.776,6111262.0
21:18:28.816,6113275.0
21:18:28.856,6113394.0
21:18:28.896,6111952.0
21:18:28.936,6112607.0
21:18:28.976,6114088.0
21:18:29.016,6113764.0
21:18:29.056,6115065.0
21:18:29.096,6115028.0
21:18:29.136,6114378.0
21:18:29.176,6113425.0
21:18:29.216,6112629.0
21:18:29.256,6114088.0
21:18:29.296,6115124.0
21:18:29.336,6114507.0
21:18:29.376,6114779.0
21:18:29.416,6114744.0
21:18:29.456,6114479.0
21:18:29.496,6114933.0
21:18:29.536,6117744.0
21:18:29.576,6116094.0
21:18:29.616,6115586.0
21:18:29.656,6116468.0
21:18:29.696,6116924.0
21:18:29.736,6117580.0
21:18:29.776,6118403.0
21:18:29.816,6116983.0
21:18:29.856,6116291.0
21:18:29.896,6116552.0
21:18:29.936,6116961.0
21:18:29.976,6117046.0
21:18:30.016,6117337.0
21:18:30.056,6117017.0
21:18:30.096,6116984.0
21:18:30.136,6117739.0
21:18:30.176,6117466.0
21:18:30.216,6116971.0
21:18:30.256,6117302.0
21:18:30.296,6118782.0
21:18:30.336,6118380.0
21:18:30.376,6117487.0
21:18:30.416,6117758.0
21:18:30.456,6118420.0
21:18:30.496,6118381.0
21:18:30.536,6118907.0
21:18:30.576,6118015.0
21:18:30.616,6117416.0
21:18:30.656,6117514.0
21:18:30.696,6117668.0
21:18:30.736,6117923.0
21:18:30.776,6117703.0
21:18:30.816,6117026.0
21:18:30.856,6117535.0
21:18:30.896,6118000.0
21:18:30.936,6117359.0
21:18:30.976,6117440.0
21:18:31.016,6117755.0
21:18:31.056,6119057.0
21:18:31.096,6118139.0
21:18:31.136,6117944.0
